Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,SIGNED,UNSIGNED
2999,2999,0,1,0,2046,2,-668,-1352,-2199,-2165,-741,0,2591,2491,0,0,0,ff,0,0,0,00,0,1,1,1,0,1,1,0,1,2595,8192
3000,3000,0,1,0,2046,2,-668,-1352,-2199,-2165,-741,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,1,0,1,1,0,1,2708,8192
3001,3001,0,1,0,-2,2046,1526,-446,-2198,-2161,-1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,0,1,1,0,1,2708,8192
3002,3002,0,1,0,-2,2046,1526,-446,-2198,-2161,-1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,0,1,1,0,1,2708,8192
3003,3003,0,1,0,-2046,-2,649,1345,-2196,-2162,741,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,1,1,1,0,1,2544,8192
3004,3004,0,1,0,-2046,-2,649,1345,-2196,-2162,741,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,1,1,1,0,1,2380,8192
3005,3005,0,1,0,2,-2046,-1515,450,-2195,-2161,1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,0,1,1,0,1,1379,8192
3006,3006,0,1,0,2,-2046,-1515,450,-2195,-2161,1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,0,1,1,0,1,378,8192
3007,3007,0,1,0,2046,2,-657,-1351,-2193,-2159,-741,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,2,1,1,0,1,378,8192
3008,3008,0,1,0,2046,2,-657,-1351,-2193,-2159,-741,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,2,1,1,0,1,378,8192
3009,3009,0,1,0,-2,2046,1524,-453,-2188,-2160,-1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,2,1,1,0,1,114,8192
3010,3010,0,1,0,-2,2046,1524,-453,-2188,-2160,-1907,0,2591,2491,0,0,0,00,0,0,0,00,0,1,1,2,2,1,1,0,1,-150,8192
3011,3011,0,1,0,-2046,-2,651,1347,-2184,-2161,741,3,-2409,-2497,0,0,1,00,0,0,0,00,0,1,1,1,3,1,1,0,1,-150,8192
3012,3012,0,1,0,-2046,-2,651,1347,-2184,-2161,741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,3,1,1,0,1,-150,8173
3013,3013,0,1,0,2,-2046,-1515,452,-2185,-2164,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,3,1,1,0,1,-614,8173
3014,3014,0,1,0,2,-2046,-1515,452,-2185,-2164,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,3,1,1,0,1,-1078,8173
3015,3015,0,1,0,2046,2,-662,-1351,-2185,-2163,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,2,1,1,0,1,-1078,8173
3016,3016,0,1,0,2046,2,-662,-1351,-2185,-2163,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,2,1,1,0,1,-1078,8173
3017,3017,0,1,0,-2,2046,1526,-453,-2184,-2164,-1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,1,1,1,0,1,-1285,8173
3018,3018,0,1,0,-2,2046,1526,-453,-2184,-2164,-1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,1,1,1,0,1,-1491,8173
3019,3019,0,1,0,-2046,-2,652,1346,-2184,-2166,741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,0,1,1,0,1,-1988,8173
3020,3020,0,1,0,-2046,-2,652,1346,-2184,-2166,741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,0,1,1,0,1,-2484,8173
3021,3021,0,1,0,2,-2046,-1510,451,-2187,-2169,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-1,1,1,0,1,-2484,8173
3022,3022,0,1,0,2,-2046,-1510,451,-2187,-2169,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-1,1,1,0,1,-2484,8173
3023,3023,0,1,0,2046,2,-668,-1350,-2187,-2170,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-3,1,1,0,1,-2553,8173
3024,3024,0,1,0,2046,2,-668,-1350,-2187,-2170,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-3,1,1,0,1,-2623,8173
3025,3025,0,1,0,-2,2046,1529,-454,-2187,-2168,-1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-4,1,1,0,1,-1275,8173
3026,3026,0,1,0,-2,2046,1529,-454,-2187,-2168,-1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-4,1,1,0,1,0,8173
3027,3027,0,1,0,-2046,-2,651,1351,-2185,-2171,741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-4,1,1,0,1,0,8173
3028,3028,0,1,0,-2046,-2,651,1351,-2185,-2171,741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-4,1,1,0,1,0,8173
3029,3029,0,1,0,2,-2046,-1511,451,-2187,-2171,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,-3,1,1,0,1,0,8173
3030,3030,0,1,0,2,-2046,-1511,451,-2187,-2171,1907,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,-3,1,1,0,1,0,8173
3031,3031,0,1,0,2046,2,-664,-1353,-2185,-2170,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-3,1,1,0,1,0,8173
3032,3032,0,1,0,2046,2,-664,-1353,-2185,-2170,-741,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,1,-3,1,1,0,1,0,8173
3033,3033,0,1,0,-2,2046,1539,-432,-2180,-2168,-1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,0,1,1,0,1,0,8173
3034,3034,0,1,0,-2,2046,1539,-432,-2180,-2168,-1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,0,1,1,0,1,0,8173
3035,3035,0,1,0,-2046,-2,596,1294,-2180,-2170,744,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,1,1,1,0,1,0,8173
3036,3036,0,1,0,-2046,-2,596,1294,-2180,-2170,744,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,1,1,1,0,1,0,8173
3037,3037,0,1,0,2,-2046,-978,1254,-2180,-2167,1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,3,1,1,0,1,0,8173
3038,3038,0,1,0,2,-2046,-978,1254,-2180,-2167,1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,3,1,1,0,1,0,8173
3039,3039,0,1,0,2046,2,-516,1114,-2180,-2165,-744,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,3,1,1,0,1,0,8173
3040,3040,0,1,0,2046,2,-516,1114,-2180,-2165,-744,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,3,0,1,1,1,0,8173
3041,3041,0,1,0,-2,2046,-1022,250,-2178,-2161,-1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,4,0,1,1,1,0,8173
3042,3042,0,1,0,-2,2046,-1022,250,-2178,-2161,-1906,3,-2409,-2497,0,0,0,00,0,0,0,00,0,1,1,0,4,0,1,1,1,0,8173
3043,3043,0,1,0,-2046,-2,-584,-1255,-2177,-2161,744,3,-2194,-2160,3,1,1,00,0,0,0,03,0,1,1,1,2,0,1,1,1,0,8173
3044,3044,0,1,0,-2046,-2,-584,-1255,-2177,-2161,744,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,2,0,1,1,1,0,8192
3045,3045,0,1,0,2,-2046,1423,-447,-2180,-2160,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,2,0,1,1,1,0,8192
3046,3046,0,1,0,2,-2046,1423,-447,-2180,-2160,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,2,0,1,1,1,0,8192
3047,3047,0,1,0,2046,2,660,1333,-2183,-2158,-741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,0,0,1,1,1,0,8192
3048,3048,0,1,0,2046,2,660,1333,-2183,-2158,-741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,0,0,1,1,1,0,8192
3049,3049,0,1,0,-2,2046,-1492,454,-2182,-2156,-1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-1,0,1,1,1,0,8192
3050,3050,0,1,0,-2,2046,-1492,454,-2182,-2156,-1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-1,0,1,1,1,0,8192
3051,3051,0,1,3,2046,2,-673,-1343,-2183,-2161,741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3052,3052,0,1,3,2046,2,-673,-1343,-2183,-2161,741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3053,3053,0,1,3,-2,2046,1527,-456,-2188,-2162,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3054,3054,0,1,3,-2,2046,1527,-456,-2188,-2162,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3055,3055,0,1,3,-2046,-2,655,1350,-2190,-2162,-741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-3,0,1,1,1,0,8192
3056,3056,0,1,3,-2046,-2,655,1350,-2190,-2162,-741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-3,0,1,1,1,0,8192
3057,3057,0,1,3,2,-2046,-1505,461,-2191,-2161,-1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3058,3058,0,1,3,2,-2046,-1505,461,-2191,-2161,-1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-2,0,1,1,1,0,8192
3059,3059,0,1,3,2046,2,-672,-1350,-2193,-2164,741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-1,0,1,1,1,0,8192
3060,3060,0,1,3,2046,2,-672,-1350,-2193,-2164,741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,-1,0,1,1,1,0,8192
3061,3061,0,1,3,-2,2046,1526,-455,-2196,-2162,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,0,0,1,1,1,0,8192
3062,3062,0,1,3,-2,2046,1526,-455,-2196,-2162,1907,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,1,0,0,1,1,1,0,8192
3063,3063,0,1,3,-2046,-2,655,1338,-2199,-2162,-741,3,-2194,-2160,3,1,0,00,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3064,3064,0,1,3,-2046,-2,655,1338,-2199,-2162,-741,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3065,3065,0,1,3,2,-2046,-1506,458,-2197,-2158,-1906,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3066,3066,0,1,3,2,-2046,-1506,458,-2197,-2158,-1906,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3067,3067,0,1,3,2046,2,-668,-1347,-2197,-2160,744,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3068,3068,0,1,3,2046,2,-668,-1347,-2197,-2160,744,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3069,3069,0,1,3,-2,2046,1525,-460,-2197,-2157,1906,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3070,3070,0,1,3,-2,2046,1525,-460,-2197,-2157,1906,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3071,3071,0,1,3,-2046,-2,656,1343,-2196,-2155,-741,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,0,1,1,1,0,8192
3072,3072,0,1,3,-2046,-2,656,1343,-2196,-2155,-741,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,1,1,1,0,1,0,8192
3073,3073,0,1,3,2,-2046,-1508,463,-2192,-2154,-1907,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3074,3074,0,1,3,2,-2046,-1508,463,-2192,-2154,-1907,3,-2194,-2160,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3075,3075,0,1,3,2046,2,-666,-1354,-2190,-2157,741,3,-2177,-2161,3,1,1,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3076,3076,0,1,3,2046,2,-666,-1354,-2190,-2157,741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3077,3077,0,1,3,-2,2046,1524,-452,-2190,-2159,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3078,3078,0,1,3,-2,2046,1524,-452,-2190,-2159,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3079,3079,0,1,3,-2046,-2,655,1339,-2191,-2158,-741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3080,3080,0,1,3,-2046,-2,655,1339,-2191,-2158,-741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3081,3081,0,1,3,2,-2046,-1504,460,-2189,-2158,-1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3082,3082,0,1,3,2,-2046,-1504,460,-2189,-2158,-1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3083,3083,0,1,3,2046,2,-675,-1352,-2191,-2161,741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3084,3084,0,1,3,2046,2,-675,-1352,-2191,-2161,741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3085,3085,0,1,3,-2,2046,1522,-457,-2194,-2162,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,1,0,1,1,0,1,0,8192
3086,3086,0,1,3,-2,2046,1522,-457,-2194,-2162,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,1,0,1,1,0,1,0,8192
3087,3087,0,1,3,-2046,-2,653,1350,-2197,-2162,-741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3088,3088,0,1,3,-2046,-2,653,1350,-2197,-2162,-741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3089,3089,0,1,3,2,-2046,-1506,453,-2199,-2154,-1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3090,3090,0,1,3,2,-2046,-1506,453,-2199,-2154,-1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3091,3091,0,1,3,2046,2,-665,-1346,-2127,-2136,741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3092,3092,0,1,3,2046,2,-665,-1346,-2127,-2136,741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,2,0,1,1,0,1,0,8192
3093,3093,0,1,3,-2,2046,1522,-458,-2205,-2147,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,-1,0,1,1,0,1,0,8192
3094,3094,0,1,3,-2,2046,1522,-458,-2205,-2147,1907,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,-1,0,1,1,0,1,0,8192
3095,3095,0,1,3,-2046,-2,658,1344,-1887,-2048,-741,3,-2177,-2161,3,1,0,ff,0,0,0,03,0,1,1,3,0,1,1,0,1,0,8192
3096,3096,0,1,3,-2046,-2,658,1344,-1887,-2048,-741,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,3,0,1,1,0,1,0,8192
3097,3097,0,1,3,2,-2046,-1506,448,-2302,-2037,-1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-10,0,1,1,0,1,0,8192
3098,3098,0,1,3,2,-2046,-1506,448,-2302,-2037,-1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-10,0,1,1,0,1,0,8192
3099,3099,0,1,3,2046,2,-663,-1343,-1953,-2102,741,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,17,0,1,1,0,1,0,8192
3100,3100,0,1,3,2046,2,-663,-1343,-1953,-2102,741,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,17,0,1,1,0,1,0,8192
3101,3101,0,1,3,-2,2046,1519,-455,-2504,-2170,1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-10,0,1,1,0,1,0,8192
3102,3102,0,1,3,-2,2046,1519,-455,-2504,-2170,1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-10,0,1,1,0,1,0,8192
3103,3103,0,1,3,-2046,-2,654,1341,-2206,-2311,-741,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,23,0,1,1,0,1,0,8192
3104,3104,0,1,3,-2046,-2,654,1341,-2206,-2311,-741,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,23,0,1,1,0,1,0,8192
3105,3105,0,1,3,2,-2046,-1506,456,-2778,-2429,-1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3106,3106,0,1,3,2,-2046,-1506,456,-2778,-2429,-1907,3,-2177,-2161,3,1,0,00,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3107,3107,0,1,3,2046,2,-665,-1349,-2415,-2563,741,3,-2192,-2154,3,1,1,00,0,0,0,03,0,1,1,27,0,1,1,0,1,0,8192
3108,3108,0,1,3,2046,2,-665,-1349,-2415,-2563,741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,27,0,1,1,0,1,0,8192
3109,3109,0,1,3,-2,2046,1523,-452,-2840,-2592,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-12,0,1,1,0,1,0,8192
3110,3110,0,1,3,-2,2046,1523,-452,-2840,-2592,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-12,0,1,1,0,1,0,8192
3111,3111,0,1,3,-2046,-2,657,1341,-2234,-2540,-741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,20,0,1,1,0,1,0,8192
3112,3112,0,1,3,-2046,-2,657,1341,-2234,-2540,-741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,20,0,1,1,0,1,0,8192
3113,3113,0,1,3,2,-2046,-1506,462,-2346,-2302,-1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-23,0,1,1,0,1,0,8192
3114,3114,0,1,3,2,-2046,-1506,462,-2346,-2302,-1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-23,0,1,1,0,1,0,8192
3115,3115,0,1,0,-2046,-2,-668,-1352,-1404,-1933,741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,3,0,1,1,0,1,0,8192
3116,3116,0,1,0,-2046,-2,-668,-1352,-1404,-1933,741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,3,0,1,1,0,1,0,8192
3117,3117,0,1,0,2,-2046,1522,-454,-1212,-1371,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-27,0,1,1,0,1,0,8192
3118,3118,0,1,0,2,-2046,1522,-454,-1212,-1371,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-27,0,1,1,0,1,0,8192
3119,3119,0,1,0,2046,2,659,1344,-44,-716,-741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-7,0,1,1,0,1,0,8192
3120,3120,0,1,0,2046,2,659,1344,-44,-716,-741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-7,0,1,1,0,1,0,8192
3121,3121,0,1,0,-2,2046,-1508,464,261,39,-1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3122,3122,0,1,0,-2,2046,-1508,464,261,39,-1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3123,3123,0,1,0,-2046,-2,-670,-1353,1404,756,741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,1,0,1,1,0,1,0,8192
3124,3124,0,1,0,-2046,-2,-670,-1353,1404,756,741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,1,0,1,1,0,1,0,8192
3125,3125,0,1,0,2,-2046,1526,-451,1546,1437,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,21,0,1,1,0,1,0,8192
3126,3126,0,1,0,2,-2046,1526,-451,1546,1437,1907,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,21,0,1,1,0,1,0,8192
3127,3127,0,1,0,2046,2,656,1349,2424,1959,-741,3,-2192,-2154,3,1,0,00,0,0,0,03,0,1,1,4,0,1,1,0,1,0,8192
3128,3128,0,1,0,2046,2,656,1349,2424,1959,-741,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,4,0,1,1,0,1,0,8192
3129,3129,0,1,0,-2,2046,-1521,439,2250,2354,-1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,31,0,1,1,0,1,0,8192
3130,3130,0,1,0,-2,2046,-1521,439,2250,2354,-1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,31,0,1,1,0,1,0,8192
3131,3131,0,1,0,-2046,-2,-602,-1297,2805,2543,741,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3132,3132,0,1,0,-2046,-2,-602,-1297,2805,2543,741,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,-8,0,1,1,0,1,0,8192
3133,3133,0,1,0,2,-2046,990,-1245,2345,2620,1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,21,0,1,1,0,1,0,8192
3134,3134,0,1,0,2,-2046,990,-1245,2345,2620,1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,21,0,1,1,0,1,0,8192
3135,3135,0,1,0,2046,2,523,-1113,2693,2550,-741,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,-21,0,1,1,0,1,0,8192
3136,3136,0,1,0,2046,2,523,-1113,2693,2550,-741,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,-21,0,1,1,1,1,0,8192
3137,3137,0,1,0,-2,2046,1030,-249,2123,2450,-1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,11,0,1,1,1,1,0,8192
3138,3138,0,1,0,-2,2046,1030,-249,2123,2450,-1907,3,-2192,-2154,3,1,0,ff,0,0,0,03,0,1,1,11,0,1,1,1,1,0,8192
3139,3139,0,1,0,-2046,-2,571,1262,2443,2290,741,3,-2206,-2311,3,1,1,ff,0,0,0,03,0,1,1,-23,0,1,1,1,1,0,8192
3140,3140,0,1,0,-2046,-2,571,1262,2443,2290,741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-23,0,1,1,1,1,0,8192
3141,3141,0,1,0,2,-2046,-1409,449,1903,2182,1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,11,0,1,1,1,1,0,8192
3142,3142,0,1,0,2,-2046,-1409,449,1903,2182,1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,11,0,1,1,1,1,0,8192
3143,3143,0,1,0,2046,2,-676,-1342,2287,2085,-741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-18,1,1,1,1,1,0,8192
3144,3144,0,1,0,2046,2,-676,-1342,2287,2085,-741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-18,1,1,1,1,1,0,8192
3145,3145,0,1,0,-2,2046,1516,-447,1889,2072,-1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,13,0,1,1,1,1,0,8192
3146,3146,0,1,0,-2,2046,1516,-447,1889,2072,-1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,13,0,1,1,1,1,0,8192
3147,3147,0,1,3,2046,2,651,1343,2252,2029,741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-12,1,1,1,1,1,0,8192
3148,3148,0,1,3,2046,2,651,1343,2252,2029,741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-12,1,1,1,1,1,0,8192
3149,3149,0,1,3,-2,2046,-1510,449,2125,2148,1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,14,0,1,1,1,1,0,8192
3150,3150,0,1,3,-2,2046,-1510,449,2125,2148,1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,14,0,1,1,1,1,0,8192
3151,3151,0,1,3,-2046,-2,-663,-1347,2187,2160,-741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-2,1,1,1,1,1,0,8192
3152,3152,0,1,3,-2046,-2,-663,-1347,2187,2160,-741,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,-2,1,1,1,1,1,0,8192
3153,3153,0,1,3,2,-2046,1521,-455,2171,2166,-1907,3,-2206,-2311,3,1,0,ff,0,0,0,03,0,1,1,1,0,1,1,1,1,0,8192
