Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
2061,2061,0,1,0,2,-2046,1613,-494,2257,2263,1921,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,17,-4,0,1,0,1,-2480,8114
2062,2062,0,1,0,2,-2046,711,1418,2257,2263,1921,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,17,-4,0,1,0,1,-2864,8114
2063,2063,0,1,0,2046,2,711,1418,2324,2275,-706,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,-1,-5,0,1,0,1,-2864,8114
2064,2064,0,1,0,2046,2,-1589,516,2324,2275,-706,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,-1,-5,0,1,0,1,0,8114
2065,2065,0,1,0,-2,2046,-1589,516,2308,2282,-1919,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,3,-6,0,1,0,1,0,8114
2066,2066,0,1,0,-2,2046,-724,-1435,2308,2282,-1919,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,3,-6,0,1,0,1,0,8114
2067,2067,0,1,0,-2046,-2,-724,-1435,2323,2286,708,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,1,-6,0,1,0,1,1441,8114
2068,2068,0,1,0,-2046,-2,1610,-495,2323,2286,708,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,1,-6,0,1,0,1,2872,8114
2069,2069,0,1,0,2,-2046,1610,-495,2319,2283,1919,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,2,-5,0,1,0,1,2855,8114
2070,2070,0,1,0,2,-2046,711,1426,2319,2283,1919,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,2,-5,0,1,0,1,2838,8114
2071,2071,0,1,0,2046,2,711,1426,2322,2287,-711,3,-2882,-2863,0,0,0,ff,0,0,0,00,0,1,1,2,-3,0,1,0,1,2838,8114
2072,2072,0,1,0,2046,2,-1606,485,2322,2287,-711,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,-3,0,1,0,1,2838,8114
2073,2073,0,1,0,-2,2046,-1606,485,2324,2284,-1918,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,-1,0,1,0,1,2787,8114
2074,2074,0,1,0,-2,2046,-655,-1377,2324,2284,-1918,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,-1,0,1,0,1,2735,8114
2075,2075,0,1,0,-2046,-2,-655,-1377,2326,2284,711,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,2,0,1,0,1,2032,8114
2076,2076,0,1,0,-2046,-2,1056,-1329,2326,2284,711,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,2,0,1,0,1,1328,8114
2077,2077,0,1,0,2,-2046,1056,-1329,2324,2283,1918,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,3,0,1,0,1,1328,8114
2078,2078,0,1,0,2,-2046,565,-1185,2324,2283,1918,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,3,0,1,0,1,1328,8114
2079,2079,0,1,0,2046,2,565,-1185,2323,2284,-711,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,5,0,1,0,1,869,8114
2080,2080,0,1,0,2046,2,1086,-282,2323,2284,-711,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,5,1,1,1,1,411,8114
2081,2081,0,1,0,-2,2046,1086,-282,2323,2284,-1918,3,-2882,-2863,0,0,0,00,0,0,0,00,0,1,1,2,6,1,1,1,1,411,8114
2082,2082,0,1,0,-2,2046,622,1333,2323,2284,-1918,0,2853,2683,3,1,1,00,0,0,0,03,0,1,1,2,6,1,1,1,1,411,8114
2083,2083,0,1,0,-2046,-2,622,1333,2321,2285,711,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,6,1,1,1,1,123,8243
2084,2084,0,1,0,-2046,-2,-1488,498,2321,2285,711,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,6,1,1,1,1,-165,8243
2085,2085,0,1,0,2,-2046,-1488,498,2318,2287,1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,5,1,1,1,1,-165,8243
2086,2086,0,1,0,2,-2046,-736,-1413,2318,2287,1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,5,1,1,1,1,-165,8243
2087,2087,0,1,0,2046,2,-736,-1413,2318,2288,-708,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,3,1,1,1,1,-648,8243
2088,2088,0,1,0,2046,2,1598,-503,2318,2288,-708,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,3,1,1,1,1,-1133,8243
2089,2089,0,1,0,-2,2046,1598,-503,2318,2290,-1921,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,1,1,1,1,1,-1978,8243
2090,2090,0,1,0,-2,2046,717,1422,2318,2290,-1921,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,1,1,1,1,1,-2824,8243
2091,2091,0,1,3,2046,2,717,1422,2318,2289,706,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-3,1,1,1,1,-2824,8243
2092,2092,0,1,3,2046,2,-1588,511,2318,2289,706,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-3,1,1,1,1,-2824,8243
2093,2093,0,1,3,-2,2046,-1588,511,2318,2290,1921,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-4,1,1,1,1,-2726,8243
2094,2094,0,1,3,-2,2046,-728,-1430,2318,2290,1921,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-4,1,1,1,1,-2629,8243
2095,2095,0,1,3,-2046,-2,-728,-1430,2320,2292,-706,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-6,1,1,1,1,-2629,8243
2096,2096,0,1,3,-2046,-2,1605,-497,2320,2292,-706,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-6,1,1,1,1,-2629,8243
2097,2097,0,1,3,2,-2046,1605,-497,2323,2289,-1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-6,1,1,1,1,-2699,8243
2098,2098,0,1,3,2,-2046,717,1418,2323,2289,-1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,1,-6,1,1,1,1,-2769,8243
2099,2099,0,1,3,2046,2,717,1418,2324,2288,708,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-6,1,1,1,1,-1342,8243
2100,2100,0,1,3,2046,2,-1592,513,2324,2288,708,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-6,1,1,1,1,0,8243
2101,2101,0,1,3,-2,2046,-1592,513,2323,2287,1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-4,1,1,1,1,0,8243
2102,2102,0,1,3,-2,2046,-721,-1441,2323,2287,1919,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-4,1,1,1,1,0,8243
2103,2103,0,1,3,-2046,-2,-721,-1441,2325,2287,-711,0,2853,2683,3,1,0,00,0,0,0,03,0,1,1,2,-2,1,1,1,1,0,8243
2104,2104,0,1,3,-2046,-2,1622,-475,2325,2287,-711,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,-2,1,1,1,1,0,8243
2105,2105,0,1,3,2,-2046,1622,-475,2326,2286,-1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,1,1,1,1,1,0,8243
2106,2106,0,1,3,2,-2046,658,1362,2326,2286,-1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,1,1,1,1,1,0,8243
2107,2107,0,1,3,2046,2,658,1362,2327,2286,711,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,3,1,1,1,1,0,8243
2108,2108,0,1,3,2046,2,-1039,1352,2327,2286,711,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,3,1,1,1,1,0,8243
2109,2109,0,1,3,-2,2046,-1039,1352,2324,2282,1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,4,1,1,1,1,0,8243
2110,2110,0,1,3,-2,2046,-560,1177,2324,2282,1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,4,1,1,1,1,0,8243
2111,2111,0,1,3,-2046,-2,-560,1177,2322,2283,-711,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,5,1,1,1,1,0,8243
2112,2112,0,1,3,-2046,-2,-1076,295,2322,2283,-711,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,5,1,1,1,1,0,8243
2113,2113,0,1,3,2,-2046,-1076,295,2323,2285,-1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,5,1,1,1,1,0,8243
2114,2114,0,1,3,2,-2046,-637,-1345,2323,2285,-1918,0,2853,2683,3,1,0,ff,0,0,0,03,0,1,1,2,5,1,1,1,1,0,8243
2115,2115,0,1,3,2046,2,-637,-1345,2324,2284,708,0,2321,2285,0,0,1,ff,0,0,0,00,0,1,1,2,4,1,1,1,1,0,8243
2116,2116,0,1,3,2046,2,1503,-486,2324,2284,708,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,4,1,1,1,1,0,8192
2117,2117,0,1,3,-2,2046,1503,-486,2321,2282,1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,2,1,1,1,1,0,8192
2118,2118,0,1,3,-2,2046,724,1406,2321,2282,1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,2,1,1,1,1,0,8192
2119,2119,0,1,3,-2046,-2,724,1406,2320,2284,-708,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,1,1,1,1,1,0,8192
2120,2120,0,1,3,-2046,-2,-1573,516,2320,2284,-708,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,1,1,1,1,1,0,8192
2121,2121,0,1,3,2,-2046,-1573,516,2323,2285,-1921,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-1,1,1,1,1,0,8192
2122,2122,0,1,3,2,-2046,-734,-1420,2323,2285,-1921,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-1,1,1,1,1,0,8192
2123,2123,0,1,0,-2046,-2,-734,-1420,2325,2284,706,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2124,2124,0,1,0,-2046,-2,1599,-516,2325,2284,706,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2125,2125,0,1,0,2,-2046,1599,-516,2324,2283,1921,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-3,1,1,1,1,0,8192
2126,2126,0,1,0,2,-2046,719,1429,2324,2283,1921,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-3,1,1,1,1,0,8192
2127,2127,0,1,0,2046,2,719,1429,2326,2285,-706,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2128,2128,0,1,0,2046,2,-1589,503,2326,2285,-706,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2129,2129,0,1,0,-2,2046,-1589,503,2331,2276,-1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2130,2130,0,1,0,-2,2046,-729,-1418,2331,2276,-1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,2,-2,1,1,1,1,0,8192
2131,2131,0,1,0,-2046,-2,-729,-1418,2259,2259,708,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,3,-1,1,1,1,1,0,8192
2132,2132,0,1,0,-2046,-2,1600,-510,2259,2259,708,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,3,-1,1,1,1,1,0,8192
2133,2133,0,1,0,2,-2046,1600,-510,2339,2266,1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,0,0,1,1,1,1,0,8192
2134,2134,0,1,0,2,-2046,730,1422,2339,2266,1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,0,0,1,1,1,1,0,8192
2135,2135,0,1,0,2046,2,730,1422,2004,2168,-711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,5,1,1,1,1,1,0,8192
2136,2136,0,1,0,2046,2,-1586,515,2004,2168,-711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,5,1,1,1,1,1,0,8192
2137,2137,0,1,0,-2,2046,-1586,515,2446,2143,-1918,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-11,1,1,1,1,1,0,8192
2138,2138,0,1,0,-2,2046,-734,-1427,2446,2143,-1918,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-11,1,1,1,1,1,0,8192
2139,2139,0,1,0,-2046,-2,-734,-1427,2078,2221,711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,21,2,1,1,1,1,0,8192
2140,2140,0,1,0,-2046,-2,1600,-508,2078,2221,711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,21,2,1,1,1,1,0,8192
2141,2141,0,1,0,2,-2046,1600,-508,2660,2272,1918,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-10,1,1,1,1,1,0,8192
2142,2142,0,1,0,2,-2046,725,1417,2660,2272,1918,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-10,1,1,1,1,1,0,8192
2143,2143,0,1,0,2046,2,725,1417,2343,2436,-711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,29,1,1,1,1,1,0,8192
2144,2144,0,1,0,2046,2,-1589,517,2343,2436,-711,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,29,1,0,1,0,1,0,8192
2145,2145,0,1,0,-2,2046,-1589,517,2954,2547,-1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-7,0,0,1,0,1,0,8192
2146,2146,0,1,0,-2,2046,-728,-1433,2954,2547,-1919,0,2321,2285,0,0,0,ff,0,0,0,00,0,1,1,-7,0,0,1,0,1,0,8192
2147,2147,0,1,0,-2046,-2,-728,-1433,2574,2702,708,0,2323,2284,0,0,1,ff,0,0,0,00,0,1,1,34,1,0,1,0,1,0,8192
2148,2148,0,1,0,-2046,-2,1603,-500,2574,2702,708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,34,1,0,1,0,1,0,8192
2149,2149,0,1,0,2,-2046,1603,-500,3022,2720,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-11,0,0,1,0,1,0,8192
2150,2150,0,1,0,2,-2046,721,1412,3022,2720,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-11,0,0,1,0,1,0,8192
2151,2151,0,1,0,2046,2,721,1412,2380,2686,-708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,26,1,0,1,0,1,0,8192
2152,2152,0,1,0,2046,2,-1586,518,2380,2686,-708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,26,1,0,1,0,1,0,8192
2153,2153,0,1,0,-2,2046,-1586,518,2501,2430,-1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-24,0,0,1,0,1,0,8192
2154,2154,0,1,0,-2,2046,-724,-1431,2501,2430,-1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-24,0,0,1,0,1,0,8192
2155,2155,0,1,3,2046,2,-724,-1431,1505,2060,708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,5,1,0,1,0,1,0,8192
2156,2156,0,1,3,2046,2,1603,-503,1505,2060,708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,5,1,0,1,0,1,0,8192
2157,2157,0,1,3,-2,2046,1603,-503,1296,1456,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-31,0,0,1,0,1,0,8192
2158,2158,0,1,3,-2,2046,721,1420,1296,1456,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-31,0,0,1,0,1,0,8192
2159,2159,0,1,3,-2046,-2,721,1420,50,782,-708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-7,1,0,1,0,1,0,8192
2160,2160,0,1,3,-2046,-2,-1580,517,50,782,-708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-7,1,0,1,0,1,0,8192
2161,2161,0,1,3,2,-2046,-1580,517,-275,-18,-1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-10,0,0,1,0,1,0,8192
2162,2162,0,1,3,2,-2046,-731,-1432,-275,-18,-1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,-10,0,0,1,0,1,0,8192
2163,2163,0,1,3,2046,2,-731,-1432,-1417,-747,708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
2164,2164,0,1,3,2046,2,1607,-496,-1417,-747,708,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
2165,2165,0,1,3,-2,2046,1607,-496,-1659,-1492,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,22,0,0,1,0,1,0,8192
2166,2166,0,1,3,-2,2046,716,1416,-1659,-1492,1919,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,22,0,0,1,0,1,0,8192
2167,2167,0,1,3,-2046,-2,716,1416,-2258,-1932,-711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,8,0,0,1,0,1,0,8192
2168,2168,0,1,3,-2046,-2,-1595,490,-2258,-1932,-711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,8,0,0,1,0,1,0,8192
2169,2169,0,1,3,2,-2046,-1595,490,-2515,-2342,-1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,20,0,0,1,0,1,0,8192
2170,2170,0,1,3,2,-2046,-661,-1366,-2515,-2342,-1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,20,0,0,1,0,1,0,8192
2171,2171,0,1,3,2046,2,-661,-1366,-2736,-2614,711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,12,0,0,1,0,1,0,8192
2172,2172,0,1,3,2046,2,1044,-1338,-2736,-2614,711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,12,0,0,1,0,1,0,8192
2173,2173,0,1,3,-2,2046,1044,-1338,-2838,-2766,1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,9,0,0,1,0,1,0,8192
2174,2174,0,1,3,-2,2046,554,-1181,-2838,-2766,1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,9,0,0,1,0,1,0,8192
2175,2175,0,1,3,-2046,-2,554,-1181,-2891,-2841,-711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,6,0,0,1,0,1,0,8192
2176,2176,0,1,3,-2046,-2,1091,-286,-2891,-2841,-711,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,6,0,0,1,1,1,0,8192
2177,2177,0,1,3,2,-2046,1091,-286,-2892,-2857,-1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,4,0,0,1,1,1,0,8192
2178,2178,0,1,3,2,-2046,630,1337,-2892,-2857,-1918,0,2323,2284,0,0,0,ff,0,0,0,00,0,1,1,4,0,0,1,1,1,0,8192
2179,2179,0,1,3,2046,2,630,1337,-2847,-2834,711,0,2648,2491,0,0,1,ff,0,0,0,00,0,1,1,3,1,0,1,1,1,0,8192
2180,2180,0,1,3,2046,2,-1475,494,-2847,-2834,711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,3,1,0,1,1,1,0,8192
2181,2181,0,1,3,-2,2046,-1475,494,-2725,-2750,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
2182,2182,0,1,3,-2,2046,-738,-1405,-2725,-2750,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
2183,2183,0,1,3,-2046,-2,-738,-1405,-2490,-2596,-711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-3,1,0,1,1,1,0,8192
2184,2184,0,1,3,-2046,-2,1591,-506,-2490,-2596,-711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-3,1,0,1,1,1,0,8192
2185,2185,0,1,3,2,-2046,1591,-506,-2183,-2330,-1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
2186,2186,0,1,3,2,-2046,723,1421,-2183,-2330,-1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
2187,2187,0,1,3,2046,2,723,1421,-1572,-1903,711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-11,1,0,1,1,1,0,8192
2188,2188,0,1,3,2046,2,-1582,513,-1572,-1903,711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-11,1,0,1,1,1,0,8192
2189,2189,0,1,3,-2,2046,-1582,513,-1232,-1430,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-18,0,0,1,1,1,0,8192
2190,2190,0,1,3,-2,2046,-729,-1420,-1232,-1430,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-18,0,0,1,1,1,0,8192
2191,2191,0,1,3,-2046,-2,-729,-1420,-59,-768,-711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,1,0,1,1,1,0,8192
2192,2192,0,1,3,-2046,-2,1612,-510,-59,-768,-711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,1,0,1,1,1,0,8192
2193,2193,0,1,3,2,-2046,1612,-510,287,39,-1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
2194,2194,0,1,3,2,-2046,719,1426,287,39,-1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
2195,2195,0,1,3,2046,2,719,1426,1488,776,711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
2196,2196,0,1,3,2046,2,-1584,504,1488,776,711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
2197,2197,0,1,3,-2,2046,-1584,504,1644,1516,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,24,-1,0,1,1,1,1477,8192
2198,2198,0,1,3,-2,2046,-733,-1429,1644,1516,1918,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,24,-1,0,1,1,1,2750,8192
2199,2199,0,1,3,-2046,-2,-733,-1429,2577,2053,-711,0,2648,2491,0,0,0,ff,0,0,0,00,0,1,1,6,0,0,1,1,1,2694,8192
2200,2200,0,1,3,-2046,-2,1617,-487,2577,2053,-711,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,6,0,0,1,1,1,2638,8192
2201,2201,0,1,3,2,-2046,1617,-487,2396,2488,-1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,37,-1,0,1,1,1,2209,8192
2202,2202,0,1,3,2,-2046,658,1364,2396,2488,-1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,37,-1,0,1,1,1,1782,8192
2203,2203,0,1,3,2046,2,658,1364,2983,2676,711,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,-7,0,0,1,1,1,1782,8192
2204,2204,0,1,3,2046,2,-1044,1342,2983,2676,711,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,-7,0,0,1,1,1,1782,8192
2205,2205,0,1,3,-2,2046,-1044,1342,2497,2774,1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,26,1,0,1,1,1,1579,8192
2206,2206,0,1,3,-2,2046,-560,1179,2497,2774,1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,26,1,0,1,1,1,1376,8192
2207,2207,0,1,3,-2046,-2,-560,1179,2863,2686,-711,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,-23,2,0,1,1,1,1376,8192
2208,2208,0,1,3,-2046,-2,-1082,283,2863,2686,-711,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,-23,2,1,1,1,1,1376,8192
2209,2209,0,1,3,2,-2046,-1082,283,2257,2595,-1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,14,3,1,1,1,1,895,8192
2210,2210,0,1,3,2,-2046,-626,-1338,2257,2595,-1918,0,2648,2491,0,0,0,00,0,0,0,00,0,1,1,14,3,1,1,1,1,416,8192
2211,2211,0,1,3,2046,2,-626,-1338,2591,2416,711,3,-2865,-2804,0,0,1,00,0,0,0,00,0,1,1,-26,4,1,1,1,1,416,8192
2212,2212,0,1,3,2046,2,1495,-489,2591,2416,711,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,-26,4,1,1,1,1,416,8244
2213,2213,0,1,3,-2,2046,1495,-489,2015,2318,1918,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,13,5,1,1,1,1,134,8244
2214,2214,0,1,3,-2,2046,726,1407,2015,2318,1918,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,13,5,1,1,1,1,-147,8244
2215,2215,0,1,3,-2046,-2,726,1407,2419,2201,-711,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,-21,4,1,1,1,1,-1288,8244
2216,2216,0,1,3,-2046,-2,-1576,511,2419,2201,-711,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,-21,4,1,1,1,1,-2429,8244
2217,2217,0,1,3,2,-2046,-1576,511,1995,2204,-1918,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,15,3,1,1,1,1,-2429,8244
2218,2218,0,1,3,2,-2046,-737,-1435,1995,2204,-1918,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,15,3,1,1,1,1,-2429,8244
2219,2219,0,1,0,-2046,-2,-737,-1435,2381,2147,711,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,-14,2,1,1,1,1,-2552,8244
2220,2220,0,1,0,-2046,-2,1608,-504,2381,2147,711,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,-14,2,1,1,1,1,-2675,8244
2221,2221,0,1,0,2,-2046,1608,-504,2247,2280,1918,3,-2865,-2804,0,0,0,00,0,0,0,00,0,1,1,16,0,1,1,1,1,-2675,8244
