Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
775,775,0,1,3,-2046,-2,-689,-1424,-3415,-1601,-2042,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,30,16,0,0,0,0,206,8254
776,776,0,1,3,-2046,-2,-689,-1424,-3415,-1601,-2042,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,30,16,0,0,0,0,-87,8254
777,777,0,1,3,2,-2046,1557,-385,-3143,-1539,133,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,28,18,0,0,0,0,-1129,8254
778,778,0,1,3,2,-2046,1557,-385,-3143,-1539,133,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,28,18,0,0,0,0,-2172,8254
779,779,0,1,0,-2046,-2,676,1451,-2778,-1412,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,25,18,0,0,0,0,-2172,8254
780,780,0,1,0,-2046,-2,676,1451,-2778,-1412,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,25,18,0,0,0,0,-2172,8254
781,781,0,1,0,2,-2046,-1564,376,-2073,-1215,-136,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,21,17,0,0,0,0,-2285,8254
782,782,0,1,0,2,-2046,-1564,376,-2073,-1215,-136,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,21,17,0,0,0,0,-2399,8254
783,783,0,1,0,2046,2,-678,-1446,-1608,-910,-2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,14,15,0,0,0,0,-2399,8254
784,784,0,1,0,2046,2,-678,-1446,-1608,-910,-2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,14,15,0,0,0,0,-2399,8254
785,785,0,1,0,-2,2046,1575,-382,-305,-679,136,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,11,12,0,0,0,0,-2464,8254
786,786,0,1,0,-2,2046,1575,-382,-305,-679,136,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,11,12,0,0,0,0,-2529,8254
787,787,0,1,0,-2046,-2,674,1441,266,-81,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,-6,9,0,0,0,0,-2529,8254
788,788,0,1,0,-2046,-2,674,1441,266,-81,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,-6,9,0,0,0,0,-2529,8254
789,789,0,1,0,2,-2046,-1564,383,1541,227,-140,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,-3,6,0,0,0,0,-759,8254
790,790,0,1,0,2,-2046,-1564,383,1541,227,-140,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,-3,6,0,0,0,0,0,8254
791,791,0,1,0,2046,2,-674,-1458,2000,828,-2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,21,4,0,0,0,0,0,8254
792,792,0,1,0,2046,2,-674,-1458,2000,828,-2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,21,4,0,0,0,0,1586,8254
793,793,0,1,0,-2,2046,1585,-348,2693,1038,146,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,19,3,0,0,0,0,2322,8254
794,794,0,1,0,-2,2046,1585,-348,2693,1038,146,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,19,3,0,0,0,0,2322,8254
795,795,0,1,0,-2046,-2,620,1379,3063,1339,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,26,3,0,0,0,0,2199,8254
796,796,0,1,0,-2046,-2,620,1379,3063,1339,2041,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,26,3,0,0,0,0,2076,8254
797,797,0,1,0,2,-2046,-1030,1235,3352,1511,-152,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,27,4,0,0,0,0,2076,8254
798,798,0,1,0,2,-2046,-1030,1235,3352,1511,-152,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,27,4,0,0,0,0,2076,8254
799,799,0,1,0,2046,2,-556,1111,3495,1626,-2040,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,6,0,0,0,0,1853,8254
800,800,0,1,0,2046,2,-556,1111,3495,1626,-2040,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,6,0,0,0,0,1631,8254
801,801,0,1,0,-2,2046,-1055,193,3564,1673,158,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,8,0,0,0,0,1631,8254
802,802,0,1,0,-2,2046,-1055,193,3564,1673,158,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,8,0,0,0,0,1631,8254
803,803,0,1,0,-2046,-2,-588,-1343,3573,1697,2040,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,11,0,0,0,0,1441,8254
804,804,0,1,0,-2046,-2,-588,-1343,3573,1697,2040,0,3596,1517,0,0,0,ff,0,0,0,00,0,0,0,29,11,0,0,0,0,1250,8254
805,805,0,1,0,2,-2046,1462,-379,3520,1685,-165,3,-3557,-1622,0,0,1,ff,0,0,0,00,0,0,0,29,14,0,0,0,0,-76,8254
806,806,0,1,0,2,-2046,1462,-379,3520,1685,-165,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,29,14,0,0,0,0,-1402,8182
807,807,0,1,0,2046,2,682,1438,3381,1656,-2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,29,16,0,0,0,0,-1402,8182
808,808,0,1,0,2046,2,682,1438,3381,1656,-2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,29,16,0,0,0,0,-1402,8182
809,809,0,1,0,-2,2046,-1549,382,3112,1586,168,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,27,17,0,0,0,0,-1626,8182
810,810,0,1,0,-2,2046,-1549,382,3112,1586,168,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,27,17,0,0,0,0,-1850,8182
811,811,0,1,3,2046,2,-682,-1444,2747,1450,2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,24,17,0,0,0,0,-1850,8182
812,812,0,1,3,2046,2,-682,-1444,2747,1450,2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,24,17,0,0,0,0,-1850,8182
813,813,0,1,3,-2,2046,1573,-383,2044,1244,-168,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,20,16,0,0,0,0,-2018,8182
814,814,0,1,3,-2,2046,1573,-383,2044,1244,-168,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,20,16,0,0,0,0,-2186,8182
815,815,0,1,3,-2046,-2,665,1449,1586,933,-2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,12,14,0,0,0,0,-2186,8182
816,816,0,1,3,-2046,-2,665,1449,1586,933,-2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,12,14,0,0,0,0,-2186,8182
817,817,0,1,3,2,-2046,-1562,380,290,681,171,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,10,11,0,0,0,0,-2300,8182
818,818,0,1,3,2,-2046,-1562,380,290,681,171,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,10,11,0,0,0,0,-719,8182
819,819,0,1,3,2046,2,-681,-1448,-274,73,2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,-6,8,0,0,0,0,-765,8182
820,820,0,1,3,2046,2,-681,-1448,-274,73,2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,-6,8,0,0,0,0,-811,8182
821,821,0,1,3,-2,2046,1581,-368,-1541,-250,-174,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,-3,6,0,0,0,0,1778,8182
822,822,0,1,3,-2,2046,1581,-368,-1541,-250,-174,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,-3,6,0,0,0,0,2589,8182
823,823,0,1,3,-2046,-2,662,1451,-1984,-860,-2039,3,-3557,-1622,0,0,0,ff,0,0,0,00,0,0,0,21,4,0,0,0,0,2549,8182
824,824,0,1,3,-2046,-2,662,1451,-1984,-860,-2039,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,21,4,0,0,0,0,2507,8182
825,825,0,1,3,2,-2046,-1573,359,-2675,-1083,177,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,18,3,0,0,0,0,2507,8182
826,826,0,1,3,2,-2046,-1573,359,-2675,-1083,177,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,18,3,0,0,0,0,2507,8182
827,827,0,1,3,2046,2,-611,-1388,-3040,-1389,2038,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,25,3,0,0,0,0,2424,8182
828,828,0,1,3,2046,2,-611,-1388,-3040,-1389,2038,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,25,3,0,0,0,0,2340,8182
829,829,0,1,3,-2,2046,1042,-1225,-3322,-1568,-183,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,26,4,0,0,0,0,2340,8182
830,830,0,1,3,-2,2046,1042,-1225,-3322,-1568,-183,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,26,4,0,0,0,0,2340,8182
831,831,0,1,3,-2046,-2,561,-1109,-3459,-1690,-2037,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,27,5,0,0,0,0,2218,8182
832,832,0,1,3,-2046,-2,561,-1109,-3459,-1690,-2037,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,27,5,0,0,0,0,2095,8182
833,833,0,1,3,2,-2046,1060,-192,-3528,-1745,190,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,28,8,0,0,0,0,1001,8182
834,834,0,1,3,2,-2046,1060,-192,-3528,-1745,190,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,28,8,0,0,0,0,-93,8182
835,835,0,1,3,2046,2,586,1347,-3540,-1772,2037,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,28,11,0,0,0,0,-93,8182
836,836,0,1,3,2046,2,586,1347,-3540,-1772,2037,3,-3557,-1622,0,0,0,fe,0,0,0,00,0,0,0,28,11,0,0,0,0,-93,8182
837,837,0,1,3,-2,2046,-1459,373,-3485,-1760,-196,0,3573,1697,0,0,1,fe,0,0,0,00,0,0,0,28,13,0,0,0,0,-489,8182
838,838,0,1,3,-2,2046,-1459,373,-3485,-1760,-196,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,28,13,0,0,0,0,-885,8130
839,839,0,1,3,-2046,-2,-690,-1438,-3346,-1732,-2037,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,27,15,0,0,0,0,-885,8130
840,840,0,1,3,-2046,-2,-690,-1438,-3346,-1732,-2037,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,27,15,0,0,0,0,-885,8130
841,841,0,1,3,2,-2046,1567,-375,-3080,-1658,199,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,25,16,0,0,0,0,-1149,8130
842,842,0,1,3,2,-2046,1567,-375,-3080,-1658,199,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,25,16,0,0,0,0,-1414,8130
843,843,0,1,0,-2046,-2,663,1442,-2723,-1514,2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,23,16,0,0,0,0,-1414,8130
844,844,0,1,0,-2046,-2,663,1442,-2723,-1514,2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,23,16,0,0,0,0,-1414,8130
845,845,0,1,0,2,-2046,-1555,380,-2026,-1291,-199,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,19,15,0,0,0,0,-1640,8130
846,846,0,1,0,2,-2046,-1555,380,-2026,-1291,-199,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,19,15,0,0,0,0,-1866,8130
847,847,0,1,0,2046,2,-674,-1446,-1575,-968,-2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,11,13,0,0,0,0,-2242,8130
848,848,0,1,0,2046,2,-674,-1446,-1575,-968,-2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,11,13,0,0,0,0,-2619,8130
849,849,0,1,0,-2,2046,1576,-375,-283,-689,202,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,9,11,0,0,0,0,-2619,8130
850,850,0,1,0,-2,2046,1576,-375,-283,-689,202,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,9,11,0,0,0,0,-837,8130
851,851,0,1,0,-2046,-2,668,1446,268,-69,2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,-6,8,0,0,0,0,-843,8130
852,852,0,1,0,-2046,-2,668,1446,268,-69,2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,-6,8,0,0,0,0,-849,8130
853,853,0,1,0,2,-2046,-1564,375,1531,279,-202,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,-3,5,0,0,0,0,0,8130
854,854,0,1,0,2,-2046,-1564,375,1531,279,-202,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,-3,5,0,0,0,0,1786,8130
855,855,0,1,0,2046,2,-669,-1453,1969,896,-2036,0,3573,1697,0,0,0,fe,0,0,0,00,0,0,0,19,4,0,0,0,0,1773,8130
856,856,0,1,0,2046,2,-669,-1453,1969,896,-2036,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,19,4,0,0,0,0,1760,8130
857,857,0,1,0,-2,2046,1583,-347,2655,1129,208,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,16,3,0,0,0,0,2602,8130
858,858,0,1,0,-2,2046,1583,-347,2655,1129,208,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,16,3,0,0,0,0,2602,8130
859,859,0,1,0,-2046,-2,604,1383,3017,1440,2035,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,24,3,0,0,0,0,2560,8130
860,860,0,1,0,-2046,-2,604,1383,3017,1440,2035,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,24,3,0,0,0,0,2518,8130
861,861,0,1,0,2,-2046,-1034,1238,3299,1621,-215,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,25,4,0,0,0,0,1888,8130
862,862,0,1,0,2,-2046,-1034,1238,3299,1621,-215,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,25,4,0,0,0,0,1259,8130
863,863,0,1,0,2046,2,-561,1103,3438,1744,-2034,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,5,0,0,0,0,1259,8130
864,864,0,1,0,2046,2,-561,1103,3438,1744,-2034,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,5,0,0,0,0,1259,8130
865,865,0,1,0,-2,2046,-1060,195,3507,1795,221,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,7,0,0,0,0,872,8130
866,866,0,1,0,-2,2046,-1060,195,3507,1795,221,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,7,0,0,0,0,485,8130
867,867,0,1,0,-2046,-2,-588,-1349,3516,1822,2034,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,10,0,0,0,0,485,8130
868,868,0,1,0,-2046,-2,-588,-1349,3516,1822,2034,0,3573,1697,0,0,0,ff,0,0,0,00,0,0,0,26,10,0,0,0,0,485,8130
869,869,0,1,0,2,-2046,1471,-375,3462,1811,-224,3,-3528,-1745,0,0,1,ff,0,0,0,00,0,0,0,26,13,0,0,0,0,192,8130
870,870,0,1,0,2,-2046,1471,-375,3462,1811,-224,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,26,13,0,0,0,0,-101,8216
871,871,0,1,0,2046,2,677,1431,3326,1782,-2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,26,14,0,0,0,0,-101,8216
872,872,0,1,0,2046,2,677,1431,3326,1782,-2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,26,14,0,0,0,0,-101,8216
873,873,0,1,0,-2,2046,-1550,388,3059,1702,227,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,24,15,0,0,0,0,-499,8216
874,874,0,1,0,-2,2046,-1550,388,3059,1702,227,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,24,15,0,0,0,0,-896,8216
875,875,0,1,3,2046,2,-684,-1453,2699,1554,2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,21,15,0,0,0,0,-1671,8216
876,876,0,1,3,2046,2,-684,-1453,2699,1554,2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,21,15,0,0,0,0,-2445,8216
877,877,0,1,3,-2,2046,1569,-373,2003,1324,-227,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,18,14,0,0,0,0,-2445,8216
878,878,0,1,3,-2,2046,1569,-373,2003,1324,-227,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,18,14,0,0,0,0,-2445,8216
879,879,0,1,3,-2046,-2,673,1441,1558,997,-2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,11,12,0,0,0,0,-2511,8216
880,880,0,1,3,-2046,-2,673,1441,1558,997,-2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,11,12,0,0,0,0,-2575,8216
881,881,0,1,3,2,-2046,-1564,390,272,697,230,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,9,10,0,0,0,0,-2575,8216
882,882,0,1,3,2,-2046,-1564,390,272,697,230,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,9,10,0,0,0,0,-2575,8216
883,883,0,1,3,2046,2,-679,-1454,-271,68,2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,-6,7,0,0,0,0,-2606,8216
884,884,0,1,3,2046,2,-679,-1454,-271,68,2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,-6,7,0,0,0,0,-2637,8216
885,885,0,1,3,-2,2046,1575,-371,-1529,-301,-233,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,-3,5,0,0,0,0,-2637,8216
886,886,0,1,3,-2,2046,1575,-371,-1529,-301,-233,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,-3,5,0,0,0,0,-873,8216
887,887,0,1,3,-2046,-2,668,1451,-1953,-927,-2033,3,-3528,-1745,0,0,0,ff,0,0,0,00,0,0,0,19,3,0,0,0,0,1767,8216
888,888,0,1,3,-2046,-2,668,1451,-1953,-927,-2033,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,19,3,0,0,0,0,1770,8216
889,889,0,1,3,2,-2046,-1577,357,-2636,-1172,236,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,16,3,0,0,0,0,2387,8216
890,890,0,1,3,2,-2046,-1577,357,-2636,-1172,236,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,16,3,0,0,0,0,2118,8216
891,891,0,1,3,2046,2,-617,-1385,-2993,-1488,2032,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,23,3,0,0,0,0,2118,8216
892,892,0,1,3,2046,2,-617,-1385,-2993,-1488,2032,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,23,3,0,0,0,0,2118,8216
893,893,0,1,3,-2,2046,1040,-1235,-3273,-1673,-243,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,23,4,0,0,0,0,1888,8216
894,894,0,1,3,-2,2046,1040,-1235,-3273,-1673,-243,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,23,4,0,0,0,0,1658,8216
895,895,0,1,3,-2046,-2,558,-1104,-3409,-1794,-2031,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,25,5,0,0,0,0,1658,8216
896,896,0,1,3,-2046,-2,558,-1104,-3409,-1794,-2031,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,25,5,0,0,0,0,1658,8216
897,897,0,1,3,2,-2046,1061,-202,-3477,-1847,249,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,25,7,0,0,0,0,1465,8216
898,898,0,1,3,2,-2046,1061,-202,-3477,-1847,249,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,25,7,0,0,0,0,1271,8216
899,899,0,1,3,2046,2,587,1352,-3490,-1873,2031,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,26,10,0,0,0,0,1271,8216
900,900,0,1,3,2046,2,587,1352,-3490,-1873,2031,3,-3528,-1745,0,0,0,00,0,0,0,00,0,0,0,26,10,0,0,0,0,1271,8216
901,901,0,1,3,-2,2046,-1457,374,-3440,-1856,-252,0,3382,1763,0,0,1,00,0,0,0,00,0,0,0,25,12,0,0,0,0,878,8216
902,902,0,1,3,-2,2046,-1457,374,-3440,-1856,-252,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,25,12,0,0,0,0,485,8301
903,903,0,1,3,-2046,-2,-690,-1425,-3302,-1822,-2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,24,14,0,0,0,0,-703,8301
904,904,0,1,3,-2046,-2,-690,-1425,-3302,-1822,-2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,24,14,0,0,0,0,-1893,8301
905,905,0,1,3,2,-2046,1563,-382,-3038,-1739,255,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,23,15,0,0,0,0,-1893,8301
906,906,0,1,3,2,-2046,1563,-382,-3038,-1739,255,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,23,15,0,0,0,0,-1893,8301
907,907,0,1,0,-2046,-2,677,1447,-2683,-1588,2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,20,15,0,0,0,0,-2060,8301
908,908,0,1,0,-2046,-2,677,1447,-2683,-1588,2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,20,15,0,0,0,0,-2229,8301
909,909,0,1,0,2,-2046,-1560,383,-1992,-1345,-255,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,17,14,0,0,0,0,-2229,8301
910,910,0,1,0,2,-2046,-1560,383,-1992,-1345,-255,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,17,14,0,0,0,0,-2229,8301
911,911,0,1,0,2046,2,-678,-1447,-1547,-1012,-2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,10,12,0,0,0,0,-2344,8301
912,912,0,1,0,2046,2,-678,-1447,-1547,-1012,-2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,10,12,0,0,0,0,-2461,8301
913,913,0,1,0,-2,2046,1579,-379,-264,-697,258,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,9,9,0,0,0,0,-2461,8301
914,914,0,1,0,-2,2046,1579,-379,-264,-697,258,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,9,9,0,0,0,0,-2461,8301
915,915,0,1,0,-2046,-2,664,1446,271,-63,2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,-6,7,0,0,0,0,-2525,8301
916,916,0,1,0,-2046,-2,664,1446,271,-63,2030,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,-6,7,0,0,0,0,0,8301
917,917,0,1,0,2,-2046,-1560,382,1525,325,-258,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,-4,4,0,0,0,0,0,8301
918,918,0,1,0,2,-2046,-1560,382,1525,325,-258,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,-4,4,0,0,0,0,0,8301
919,919,0,1,0,2046,2,-673,-1452,1944,953,-2029,0,3382,1763,0,0,0,00,0,0,0,00,0,0,0,18,3,0,0,0,0,2554,8301
920,920,0,1,0,2046,2,-673,-1452,1944,953,-2029,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,18,3,0,0,0,0,2554,8301
921,921,0,1,0,-2,2046,1586,-357,2623,1205,264,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,16,2,0,0,0,0,2467,8301
922,922,0,1,0,-2,2046,1586,-357,2623,1205,264,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,16,2,0,0,0,0,2380,8301
923,923,0,1,0,-2046,-2,608,1379,2974,1524,2028,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,22,2,0,0,0,0,2380,8301
924,924,0,1,0,-2046,-2,608,1379,2974,1524,2028,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,22,2,0,0,0,0,2380,8301
925,925,0,1,0,2,-2046,-1031,1234,3250,1715,-271,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,23,3,0,0,0,0,2253,8301
926,926,0,1,0,2,-2046,-1031,1234,3250,1715,-271,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,23,3,0,0,0,0,2126,8301
927,927,0,1,0,2046,2,-551,1114,3386,1837,-2028,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,4,0,0,0,0,2126,8301
928,928,0,1,0,2046,2,-551,1114,3386,1837,-2028,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,4,0,0,0,0,2126,8301
929,929,0,1,0,-2,2046,-1060,195,3452,1889,274,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,7,0,0,0,0,1894,8301
930,930,0,1,0,-2,2046,-1060,195,3452,1889,274,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,7,0,0,0,0,1663,8301
931,931,0,1,0,-2046,-2,-591,-1345,3459,1913,2027,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,9,0,0,0,0,373,8301
932,932,0,1,0,-2046,-2,-591,-1345,3459,1913,2027,0,3382,1763,0,0,0,01,0,0,0,00,0,0,0,24,9,0,0,0,0,-916,8301
933,933,0,1,0,2,-2046,1464,-379,3407,1901,-280,3,-3465,-1865,0,0,1,01,0,0,0,00,0,0,0,25,11,0,0,0,0,-916,8301
934,934,0,1,0,2,-2046,1464,-379,3407,1901,-280,3,-3465,-1865,0,0,0,01,0,0,0,00,0,0,0,25,11,0,0,0,0,-916,8077
935,935,0,1,0,2046,2,681,1433,3271,1864,-2027,3,-3465,-1865,0,0,0,01,0,0,0,00,0,0,0,24,13,0,0,0,0,-1178,8077
936,936,0,1,0,2046,2,681,1433,3271,1864,-2027,3,-3465,-1865,0,0,0,01,0,0,0,00,0,0,0,24,13,0,0,0,0,-1441,8077
