time,DAC_vld,DAC_bits,DAC_I,DAC_Q,ADC_I,ADC_Q,I_16M,Q_16M,NCO_cos,QPSK_raw,I_1M,Q_1M,QPSK,BPSK,clk_1M_out,Tx_data_tdata,Tx_data_tlast,Tx_data_tuser,Tx_data_tvalid,Rx_data_tdata,Rx_data_tlast,Rx_data_tuser,Rx_data_tvalid,error_tdata,feedback_tdata,Tx_1bit,Tx_vld,Rx_1bit,Rx_vld,gardner_error,gardner_increment,DAC_bits_1,DAC_bits_0,Tx_data_tdata_2bits,Tx_data_tdata_1,Tx_data_tdata_0,Tx_data_tdata_X1,Tx_data_tdata_X2,Rx_data_tdata_2bits,Rx_data_tdata_1,Rx_data_tdata_0,Rx_data_tdata_X1,Rx_data_tdata_X2,v0,v8192
1127,1,1,-2,2046,840,1391,2902,2075,258,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,15,10,0,1,0,0,-1282,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1128,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1129,1,1,-2046,-2,-1525,513,2560,1859,2030,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,13,10,0,1,0,0,-1560,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1130,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1131,1,1,2,-2046,-837,-1406,1869,1565,-258,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,11,9,0,1,0,0,-1797,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1132,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1133,1,1,2046,2,1551,-495,1446,1098,-2030,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,5,7,0,1,0,0,-2419,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1134,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1135,1,1,-2,2046,823,1402,191,708,258,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,5,6,0,1,0,0,-2805,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1136,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1137,1,1,-2046,-2,-1541,508,-307,-72,2030,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,-9,4,1,1,0,0,0,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1138,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1139,1,1,2,-2046,-839,-1414,-1510,-517,-261,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,3,3,1,1,0,0,1690,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1140,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1141,1,1,2046,2,1552,-493,-1904,-1232,-2029,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,15,2,1,1,0,0,2798,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1142,,,,,,,,,,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1143,1,1,-2,2046,818,1404,-2554,-1536,264,3,-3381,-2255,0,0,0,254,0,0,0,0,0,0,0,10,2,1,1,0,0,2778,8117,0,1,2,1,0,1,0,0,0,0,0,1,0,8192
1144,,,,,,,,,,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1145,1,1,-2046,-2,-1556,480,-2885,-1893,2029,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,15,2,1,1,0,0,2728,8117,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1146,,,,,,,,,,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1147,1,1,2,-2046,-767,-1354,-3147,-2102,-268,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,16,2,1,1,0,0,1973,8117,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1148,,,,,,,,,,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1149,1,1,2046,2,941,-1324,-3272,-2236,-2028,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,17,3,1,1,0,0,1267,8117,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1150,,,,,,,,,,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1151,1,1,-2,2046,470,-1171,-3336,-2298,271,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,17,5,1,1,0,0,858,8117,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1152,,,,,,,,,,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1153,1,1,-2046,-2,1051,-276,-3345,-2318,2028,3,-3381,-2255,0,0,0,255,0,0,0,0,0,0,0,17,7,1,1,0,0,449,8117,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1154,,,,,,,,,,0,3349,2263,0,0,1,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1155,1,1,2,-2046,727,1315,-3288,-2293,-274,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,16,8,1,1,0,0,129,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1156,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1157,1,1,2046,2,-1429,489,-3146,-2234,-2028,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,16,9,1,1,0,0,-191,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1158,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1159,1,1,-2,2046,-850,-1389,-2883,-2112,274,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,15,9,1,1,0,0,-601,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1160,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1161,1,1,-2046,-2,1544,-499,-2542,-1892,2027,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,12,9,1,1,0,0,-1814,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1162,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1163,1,1,2,-2046,828,1400,-1853,-1589,-277,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,10,8,1,1,0,0,-2618,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1164,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1165,1,1,2046,2,-1530,508,-1434,-1117,-2027,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,4,7,1,1,0,0,-2682,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1166,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1167,1,1,-2,2046,-841,-1412,-183,-712,277,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,5,5,1,1,0,0,-2747,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1168,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1169,1,1,-2046,-2,1552,-499,305,74,2027,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,-9,4,0,1,0,0,-2776,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1170,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1171,1,1,2,-2046,823,1403,1502,536,-277,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,3,2,0,1,0,0,-1132,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1172,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1173,1,1,2046,2,-1532,507,1889,1255,-2027,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,15,2,0,1,0,0,2812,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1174,,,,,,,,,,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1175,1,1,-2,2046,-845,-1414,2535,1564,280,0,3349,2263,0,0,0,255,0,0,0,0,0,0,0,10,2,0,1,0,0,2513,8248,0,1,3,1,1,0,1,0,0,0,0,1,0,8192
1176,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1177,1,1,-2046,-2,1550,-479,2860,1925,2026,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,2209,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1178,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1179,1,1,2,-2046,788,1343,3122,2138,-283,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,0,1963,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1180,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1181,1,1,2046,2,-1538,1147,3246,2269,-2026,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,0,0,1716,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1182,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1183,1,1,-2,2046,-2048,-155,3310,2326,289,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1493,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1184,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1185,1,1,-2046,-2,-471,-1293,3317,2342,2025,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,15,6,0,1,0,0,1272,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1186,,,,,,,,,,0,3349,2263,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1187,1,1,2,-2046,1646,-407,3261,2315,-289,3,-3209,-2235,0,0,1,0,0,0,0,0,0,0,0,15,8,0,1,0,0,860,8248,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1188,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1189,1,1,2046,2,718,1361,3123,2253,-2025,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,14,8,0,1,0,0,-798,8299,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1190,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1191,1,1,-2,2046,-1513,503,2863,2127,292,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,13,9,0,1,0,0,-2045,8299,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1192,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1193,1,1,-2046,-2,-835,-1404,2523,1903,2025,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,11,9,0,1,0,0,-2218,8299,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1194,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,8192
1195,1,2,-2,2046,1542,-501,1837,1597,-292,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,0,0,-2390,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1196,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1197,1,2,-2046,-2,825,1399,1422,1127,-2025,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,-2507,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1198,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1199,1,2,2,-2046,-1538,508,177,713,292,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,-2625,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1200,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1201,1,2,2046,2,-835,-1415,-305,-75,2025,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,-9,3,1,1,0,0,-2690,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1202,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1203,1,2,-2,2046,1542,-492,-1501,-542,-296,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1204,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1205,1,2,-2046,-2,828,1401,-1880,-1264,-2025,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,0,0,2690,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1206,,,,,,,,,,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1207,1,2,2,-2046,-1541,502,-2524,-1581,299,3,-3209,-2235,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0,2593,8299,1,0,0,0,0,1,0,0,0,0,0,1,0,8192
1208,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1209,1,2,2046,2,-837,-1412,-2850,-1943,2024,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,15,1,1,1,0,0,2497,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1210,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1211,1,2,-2,2046,1551,-494,-3109,-2159,-302,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,14,2,1,1,0,0,2357,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1212,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1213,1,2,-2046,-2,825,1403,-3232,-2291,-2024,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,15,3,1,1,0,0,2217,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1214,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1215,1,2,2,-2046,-1537,513,-3294,-2354,305,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,15,5,1,1,0,0,1969,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1216,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1217,1,2,2046,2,-841,-1416,-3302,-2372,2023,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,15,6,1,1,0,0,351,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1218,,,,,,,,,,3,-3209,-2235,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1219,1,2,-2,2046,1547,-496,-3250,-2347,-305,0,3289,2328,0,0,1,254,0,0,0,0,0,0,0,14,7,1,1,0,0,-1019,8299,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1220,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1221,1,2,-2046,-2,824,1406,-3109,-2283,-2023,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,14,8,1,1,0,0,-1296,8064,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1222,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1223,1,2,2,-2046,-1536,505,-2847,-2159,308,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,13,9,1,1,0,0,-1573,8064,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1224,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1225,1,2,2046,2,-842,-1414,-2510,-1933,2023,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,11,8,1,1,0,0,-1811,8064,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1226,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,2,1,0,0,1,0,0,0,0,1,0,8192
1227,1,1,2,-2046,1556,-495,-1827,-1619,-308,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,9,8,1,1,0,0,-2050,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1228,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1229,1,1,2046,2,816,1402,-1414,-1141,-2023,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,3,6,1,1,0,0,-2221,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1230,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1231,1,1,-2,2046,-1532,505,-171,-717,308,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,5,5,1,1,0,0,-2611,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1232,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1233,1,1,-2046,-2,-845,-1416,305,80,2023,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,-9,3,1,1,0,0,-1171,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1234,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1235,1,1,2,-2046,1551,-495,1577,568,-311,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,3,2,1,1,0,0,2808,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1236,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1237,1,1,2046,2,823,1405,1837,1494,-2022,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,16,1,1,1,0,0,2787,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1238,,,,,,,,,,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1239,1,1,-2,2046,-1533,499,2569,1602,311,0,3289,2328,0,0,0,254,0,0,0,0,0,0,0,5,1,1,1,0,0,2738,8064,0,1,2,1,0,0,1,0,0,0,0,1,0,8192
1240,,,,,,,,,,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1241,1,1,-2046,-2,-834,-1411,2742,2226,2022,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,15,1,1,1,0,0,2687,8064,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1242,,,,,,,,,,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1243,1,1,2,-2046,1553,-497,3112,2054,-314,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,8,2,1,1,0,0,2591,8064,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1244,,,,,,,,,,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1245,1,1,2046,2,822,1405,3068,2354,-2021,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,16,3,1,1,0,0,1470,8064,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1246,,,,,,,,,,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1247,1,1,-2,2046,-1544,495,3250,1960,317,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,11,4,1,1,0,0,444,8064,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1248,,,,,,,,,,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1249,1,1,-2046,-2,-826,-1405,3120,2144,2021,0,3289,2328,0,0,0,255,0,0,0,0,0,0,0,20,6,1,1,0,0,127,8064,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1250,,,,,,,,,,3,-3294,-2354,0,0,1,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1251,1,1,2,-2046,1543,-501,3237,1746,-320,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,15,7,1,1,0,0,-191,8168,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1252,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1253,1,1,2046,2,825,1413,3018,2025,-2021,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,23,8,1,1,0,0,-607,8168,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1254,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1255,1,1,-2,2046,-1549,499,2984,1798,320,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,16,8,1,1,0,0,-1022,8168,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1256,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1257,1,1,-2046,-2,-823,-1412,2617,2256,2021,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,18,8,1,1,0,0,-1298,8168,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1258,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,0,1,3,1,1,1,0,0,0,0,0,1,0,8192
1259,1,2,-2,2046,1548,-493,2200,2198,-323,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,5,7,1,1,0,0,-2167,8168,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1260,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1261,1,2,-2046,-2,824,1403,1774,2721,-2020,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,0,6,1,1,0,0,-2762,8168,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1262,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,1,1,0,0,,,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1263,1,2,2,-2046,-1541,502,786,2767,323,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,-15,4,1,1,0,0,-2794,8168,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1264,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1265,1,2,2046,2,-838,-1424,262,3052,2020,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,-31,3,0,1,0,0,-1177,8168,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1266,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1267,1,2,-2,2046,1560,-486,-803,2980,-323,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,-43,2,0,1,0,0,0,8168,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
1268,,,,,,,,,,3,-3294,-2354,0,0,0,255,0,0,0,0,0,0,0,,,0,1,0,0,,,1,0,3,1,1,1,0,0,0,0,0,1,0,8192
